type,lat,lon
2,-34.56783,-58.46263
2,-34.72871,-58.27194
2,-34.64298,-58.46093
2,-34.60497,-58.40212
2,-34.60136,-58.51260
2,-34.61313,-58.50910
2,-35.02935,-58.43234
2,-34.42193,-58.68007
2,-34.59128,-58.51234
2,-34.60367,-58.50828
2,-34.62568,-58.41724
2,-34.62483,-58.41911
2,-34.63711,-58.41640
2,-34.64344,-58.60035
2,-34.64567,-58.61972
2,-34.64198,-58.70892
2,-34.54457,-58.70868
2,-34.71578,-58.52493
2,-34.70373,-58.29633
2,-34.42942,-58.74397
5,-34.58290,-58.46048
2,-34.45428,-58.64078
4,-34.66191,-58.37568
2,-34.90000,-57.92603
2,-34.53431,-58.74514
2,-34.60187,-58.43006
2,-34.91656,-57.94772
4,-34.69752,-58.31242
4,-34.53680,-58.57781
2,-34.42295,-58.73414
2,-35.00277,-57.96896
2,-34.71486,-58.56358
5,-34.56412,-58.53043
2,-34.68147,-58.77057
2,-34.64277,-58.70244
2,-34.60910,-58.51259
2,-34.61729,-58.37182
2,-34.50026,-58.69548
2,-34.79610,-58.35865
2,-34.72128,-58.26148
2,-34.75598,-58.20882
2,-34.62289,-58.39275
2,-34.53092,-58.73059
2,-34.69310,-58.56623
2,-34.55478,-58.61770
2,-34.56697,-58.61549
2,-34.58332,-58.40289
2,-34.74320,-58.39439
2,-34.91513,-57.96066
2,-34.77491,-58.62196
2,-34.60415,-58.40960
2,-34.60218,-58.40478
2,-34.65630,-58.54790
2,-34.87279,-58.19054
2,-34.79653,-58.33308
2,-34.65213,-59.43247
2,-34.09897,-59.03138
2,-34.60074,-58.40435
2,-34.62066,-58.44507
2,-34.71583,-58.29830
5,-34.47423,-58.66018
2,-34.54850,-58.56120
2,-34.73305,-58.70995
2,-34.60654,-58.95108
2,-34.91143,-57.91761
2,-34.88948,-58.38466
4,-34.79676,-58.42819
4,-34.59739,-58.52517
4,-34.69706,-58.64747
4,-34.57814,-58.42661
4,-34.60316,-58.52791
4,-34.47866,-58.87688
4,-34.96225,-58.64808
4,-34.74244,-58.39312
2,-34.45939,-58.91249
2,-34.53781,-58.46709
2,-34.58672,-58.45499
2,-34.60938,-58.37913
2,-34.77283,-58.59717
2,-34.77241,-58.32503
2,-34.53293,-58.70134
2,-34.77757,-58.28756
4,-34.70398,-58.38272
4,-34.67851,-58.36793
4,-34.60667,-58.37087
4,-35.00645,-59.27850
2,-34.64070,-58.56302
2,-34.14717,-59.00391
2,-34.79854,-58.38742
2,-35.05876,-58.75461
2,-34.89811,-58.69837
2,-34.62940,-58.57070
2,-34.60025,-58.77896
5,-34.55910,-58.45409
2,-34.36026,-58.68739
2,-34.55222,-58.47405
4,-34.64630,-58.37306
2,-34.60479,-58.40000
2,-34.39593,-58.73782
2,-34.69978,-58.50840
2,-34.52290,-58.47400
2,-34.62570,-58.41766
2,-34.58960,-58.64920
2,-34.62947,-58.82387
5,-34.56077,-58.45449
2,-34.90122,-57.92715
2,-34.63073,-58.51848
2,-34.61951,-58.51786
2,-34.62276,-58.50998
2,-34.61174,-58.46749
2,-34.60730,-58.47088
2,-34.61141,-58.47415
2,-34.61728,-58.47675
2,-34.61446,-58.47908
2,-34.62355,-58.40055
2,-34.62357,-58.40220
5,-34.60451,-58.38217
2,-34.70766,-58.34549
2,-34.51062,-58.48828
2,-34.62709,-58.54816
2,-34.60837,-58.95314
2,-34.64814,-58.37893
4,-34.45520,-58.63485
4,-34.62776,-58.38065
4,-34.63917,-58.52696
2,-34.65623,-58.47630
5,-34.64654,-58.57820
2,-34.68590,-58.71850
2,-34.61404,-58.41859
2,-34.61997,-58.41668
2,-34.77190,-58.24590
2,-34.58463,-58.41939
2,-34.59288,-58.42793
2,-34.57708,-58.43019
2,-34.69988,-58.48676
2,-34.63902,-58.47616
2,-34.59573,-58.43508
2,-34.67892,-58.56180
2,-34.35290,-58.79320
2,-34.90157,-57.96984
2,-34.91945,-57.94288
2,-34.58518,-58.73055
2,-34.59975,-58.40101
2,-34.60630,-58.40076
2,-34.79918,-58.25599
2,-34.61029,-58.40935
5,-34.58854,-58.39892
2,-34.62336,-58.44792
2,-34.62139,-58.43576
2,-34.61442,-58.42796
2,-34.61984,-58.43093
2,-34.53218,-58.55106
2,-34.78448,-58.34467
2,-34.68744,-58.33883
2,-34.62377,-58.53771
2,-34.94563,-57.95827
2,-34.61527,-58.39586
2,-34.70751,-58.66725
2,-34.95878,-57.97387
2,-34.95722,-57.94768
2,-34.82972,-58.27747
2,-34.94938,-57.94705
2,-34.65394,-58.56957
2,-34.45622,-58.92393
2,-34.75039,-58.60975
2,-34.46412,-58.91010
2,-34.43577,-58.99157
2,-34.60495,-58.37823
2,-34.46288,-58.91286
2,-34.77484,-58.62195
2,-34.76155,-58.24421
2,-34.59109,-58.73382
2,-34.44442,-59.44659
2,-34.76488,-58.62043
4,-34.80939,-58.27449
2,-34.47083,-58.51586
4,-34.55539,-58.46254
4,-34.63839,-58.79305
2,-34.65158,-58.39523
2,-34.63687,-58.36033
2,-34.63854,-58.36501
2,-34.63108,-58.44202
2,-34.63283,-58.44825
2,-34.64710,-58.43761
2,-34.78473,-58.37720
2,-34.67335,-58.46474
2,-34.68381,-58.60440
2,-34.81353,-58.36742
2,-34.50740,-58.50020
2,-34.63911,-58.52256
2,-34.68499,-58.32803
2,-34.59875,-58.40849
2,-34.60746,-58.39930
2,-34.74182,-58.63025
2,-34.60292,-58.40827
2,-34.41123,-58.77851
2,-34.74697,-58.47288
2,-34.58687,-58.38633
2,-34.61097,-58.41427
2,-34.34476,-58.79389
2,-34.38445,-58.82644
2,-34.62808,-58.44978
2,-34.59982,-58.39890
2,-34.61938,-58.40779
2,-34.61732,-58.40809
2,-34.45776,-58.63790
2,-34.71350,-58.30155
2,-34.60207,-58.49440
2,-34.62423,-58.41629
2,-34.70057,-58.58631
2,-34.66539,-58.53782
2,-34.95455,-57.88912
2,-34.72983,-58.44405
2,-34.76123,-58.48283
2,-34.52333,-58.75090
2,-34.67660,-58.39960
2,-34.58987,-58.40585
2,-34.62731,-58.38224
2,-34.82636,-58.63749
2,-34.66597,-58.69961
2,-34.53272,-58.70073
2,-34.82277,-58.21056
2,-34.63470,-58.43503
2,-34.70402,-58.39155
2,-34.68230,-58.70162
2,-34.56353,-58.45487
2,-34.57630,-58.64289
2,-34.10877,-59.01769
2,-34.59955,-58.45130
2,-34.56214,-58.68097
2,-34.59739,-58.52517
2,-34.60214,-58.45501
2,-34.54470,-58.68497
2,-34.65802,-58.58796
5,-34.55731,-58.45827
2,-34.56340,-58.60682
2,-34.78370,-58.18682
2,-34.90926,-57.95931
2,-34.73840,-58.25361
2,-34.68160,-58.35760
2,-34.69308,-58.55736
2,-34.60848,-58.44167
2,-34.67207,-58.53934
2,-34.35868,-58.81186
2,-34.11392,-59.01759
2,-34.75446,-58.48506
2,-34.56549,-58.47150
2,-34.60324,-58.39836
2,-34.61832,-58.39661
2,-34.70747,-58.38862
2,-34.99070,-58.08020
2,-34.82461,-58.41597
2,-34.63676,-58.85542
2,-34.60721,-58.39786
2,-34.52719,-58.51799
2,-34.76741,-58.35699
2,-34.81205,-58.39931
2,-34.50663,-58.72278
2,-34.88994,-57.95030
2,-34.75546,-58.28568
2,-34.61233,-58.41351
2,-34.61237,-58.40417
2,-34.61382,-58.63531
2,-35.03311,-57.84314
2,-34.70314,-58.35231
2,-34.50520,-58.80020
2,-34.75916,-58.34360
2,-34.60261,-58.44144
2,-34.65125,-58.64184
1,-34.74349,-58.40767
1,-34.73761,-58.39790
1,-34.71378,-58.30015
1,-34.70380,-58.54008
1,-34.81114,-58.46167
1,-34.77757,-58.48924
2,-34.85609,-58.52477
2,-34.43833,-58.57097
2,-34.51953,-58.74937
2,-34.49807,-58.55470
2,-34.52787,-58.78131
2,-34.53959,-58.46587
2,-34.59754,-58.38980
2,-34.42303,-58.58017
2,-34.49095,-58.83985
2,-34.74193,-58.49447
2,-34.72191,-58.25468
2,-34.52825,-58.51914
2,-34.59923,-58.48096
2,-34.58576,-58.50150
2,-34.57769,-58.50283
2,-34.81128,-58.63488
2,-34.60719,-58.46259
2,-34.60880,-58.81508
2,-34.69310,-58.65547
2,-34.90873,-57.95316
2,-34.10404,-59.04072
2,-34.18718,-58.96995
2,-34.09897,-59.02497
2,-34.63865,-58.45951
2,-34.51435,-58.75177
2,-34.61041,-58.41588
2,-34.57550,-58.50490
2,-34.62774,-58.38061
2,-34.69808,-58.49157
2,-35.13338,-58.87556
2,-34.54534,-58.68787
2,-34.74643,-58.22352
2,-34.59492,-58.39733
2,-34.58833,-58.62908
2,-34.59659,-58.44239
2,-34.56530,-58.53978
2,-34.92850,-57.97470
2,-34.81679,-58.29806
2,-34.59747,-58.45463
2,-34.60065,-58.43806
2,-34.59322,-58.49411
2,-34.55195,-58.46562
2,-34.57969,-58.42391
2,-34.58067,-58.42490
2,-34.70558,-58.40547
2,-34.67084,-58.57094
2,-34.52546,-58.78421
2,-34.56871,-58.43441
2,-34.59771,-58.41725
2,-34.79081,-58.37661
2,-34.81822,-58.42578
2,-34.79079,-58.39941
2,-34.19421,-58.94516
2,-34.47446,-58.51239
2,-34.21042,-58.94316
2,-34.10381,-59.06475
2,-34.70266,-58.65106
2,-34.45058,-58.55162
2,-34.65244,-58.39668
2,-34.63179,-58.44154
2,-34.64930,-58.61730
2,-34.78946,-58.52294
2,-34.89584,-57.93468
2,-34.94097,-57.90387
2,-34.17591,-58.97855
5,-34.55187,-58.55759
5,-34.59746,-58.37469
2,-34.92090,-57.91420
2,-34.58269,-58.63980
2,-34.59491,-58.44624
2,-34.59904,-58.94995
2,-34.59920,-58.43763
2,-34.59322,-58.47645
2,-34.59741,-58.71879
2,-34.45599,-58.91734
2,-34.59031,-58.38668
2,-34.58840,-58.41097
2,-34.19998,-58.92923
2,-34.64702,-58.61869
2,-34.64505,-58.42548
2,-34.45110,-58.79790
2,-34.67435,-58.52966
2,-34.09034,-59.02900
1,-34.71190,-58.26201
1,-34.71568,-58.27290
2,-34.61162,-58.42153
2,-34.55050,-58.55484
2,-34.88831,-58.38408
2,-34.61244,-58.41786
2,-34.71212,-58.41359
2,-34.65470,-58.40385
2,-34.74966,-58.44129
2,-34.60122,-58.59184
2,-34.61445,-58.46065
2,-34.69924,-58.49345
2,-34.59880,-58.38816
2,-34.62923,-58.45925
2,-34.82646,-58.39402
2,-34.68481,-58.68155
2,-34.34701,-58.79451
2,-34.60456,-58.81694
2,-34.82517,-58.38370
2,-34.54615,-58.70122
2,-34.54227,-58.70624
2,-34.72839,-58.44977
2,-34.56783,-58.60669
2,-34.69363,-58.63137
2,-34.75081,-58.80775
2,-34.73978,-58.48527
2,-34.92193,-57.97461
2,-34.66270,-58.38340
2,-34.64335,-58.45400
2,-34.68889,-58.41632
2,-34.60901,-58.37907
2,-34.87640,-57.89310
2,-34.40952,-58.77178
2,-34.76121,-58.39570
2,-34.77572,-58.64201
2,-34.61509,-58.39907
2,-34.71932,-58.25414
2,-34.65564,-58.41622
2,-34.60085,-58.40933
2,-34.60170,-58.40664
2,-34.79488,-58.23651
5,-34.56893,-58.45366
5,-34.64059,-58.68850
2,-34.62561,-58.45375
2,-34.62116,-58.44336
2,-34.62179,-58.44039
2,-34.51660,-58.67340
2,-34.76634,-58.32236
2,-34.60089,-58.43660
2,-34.72616,-58.80056
2,-34.09519,-59.02598
2,-34.88330,-57.99210
2,-34.89587,-57.95562
2,-34.81350,-58.43342
2,-35.02509,-58.07476
2,-34.77524,-58.18361
2,-34.73566,-58.48072
4,-34.61100,-58.41879
2,-34.71867,-58.57492
2,-34.68622,-58.66259
2,-34.46069,-58.66416
4,-34.57310,-58.44661
2,-34.97886,-57.99313
4,-34.59420,-58.37432
4,-34.61970,-58.38014
2,-34.48852,-58.61351
2,-34.49809,-58.69503
2,-34.76790,-58.61957
2,-34.81287,-58.63406
2,-34.89952,-58.70154
2,-34.59963,-58.49679
2,-34.75557,-58.43834
2,-34.72190,-58.55393
2,-34.77600,-58.34844
5,-34.68735,-58.47688
2,-34.43819,-58.57094
2,-34.65674,-58.76271
2,-34.50124,-58.54647
2,-34.70035,-58.60959
2,-34.74322,-58.61897
2,-34.94269,-57.91229
5,-34.61580,-58.42039
2,-34.91580,-57.94140
5,-34.53443,-58.50499
2,-34.60647,-58.38081
2,-34.60346,-58.38948
2,-34.76119,-58.39680
2,-34.60269,-58.40503
2,-34.69838,-58.42080
2,-34.91043,-57.95300
5,-34.60439,-58.39081
2,-34.59270,-58.39280
2,-34.60082,-58.37283
2,-34.72478,-58.57713
2,-34.61901,-58.40507
2,-34.57004,-58.60745
2,-34.42957,-58.78431
2,-34.34051,-58.78520
2,-34.72890,-58.53170
2,-34.15874,-58.96203
2,-34.81394,-58.38928
2,-34.94211,-57.96513
2,-34.56450,-58.76490
2,-34.73329,-58.47203
2,-34.35844,-58.81187
4,-34.61229,-58.48084
4,-34.57576,-58.49996
4,-34.62962,-58.46391
2,-34.54633,-58.70661
2,-34.11766,-59.03625
2,-34.51684,-58.74119
2,-34.72549,-58.62283
2,-34.56683,-58.45403
2,-34.82995,-58.22761
2,-34.45720,-58.91324
2,-34.64887,-58.44312
2,-34.78847,-58.38898
2,-34.49350,-58.63830
2,-34.51866,-58.48385
2,-34.48637,-58.76335
2,-34.67937,-58.75811
2,-34.64855,-58.55418
2,-34.54930,-58.70188
2,-34.91700,-57.95498
2,-34.98321,-58.37715
2,-34.40981,-58.68518
2,-34.32851,-58.98615
2,-34.40847,-58.73075
2,-34.85590,-58.08200
2,-34.16018,-58.95874
2,-34.74317,-58.32685
2,-34.59086,-58.42486
2,-34.57844,-58.41304
1,-34.15921,-58.95859
1,-34.73424,-58.57832
1,-34.50500,-58.70166
1,-34.81353,-58.36742
2,-34.70340,-58.39466
2,-34.60572,-58.38498
2,-34.70824,-58.38822
2,-34.89745,-57.96388
4,-34.63057,-58.38257
4,-34.77179,-58.64674
4,-34.91139,-57.95568
2,-34.58671,-58.48706
2,-34.63066,-58.46497
2,-34.59965,-58.39169
2,-34.60297,-58.37390
2,-34.58807,-58.41463
2,-34.61509,-58.64887
2,-34.81240,-58.33257
2,-34.90895,-57.97570
2,-34.91547,-57.93545
2,-34.58133,-58.42463
2,-34.33213,-58.77658
2,-34.91364,-57.94146
2,-34.78567,-58.32947
2,-34.82854,-58.18790
2,-34.90071,-57.96895
5,-34.63591,-58.49052
2,-34.81918,-58.43767
2,-34.44993,-58.55133
2,-34.87084,-58.53007
2,-34.80832,-58.18623
2,-34.90493,-57.94917
2,-34.82655,-58.40184
2,-34.61687,-58.70594
5,-34.56531,-58.61356
2,-34.76496,-58.25723
2,-35.03695,-58.41319
2,-34.77036,-58.32505
2,-34.38739,-58.74044
2,-34.81351,-58.36748
2,-34.59918,-58.38287
2,-34.55014,-58.55357
2,-34.57236,-58.61333
2,-34.76320,-58.58240
2,-34.58653,-58.49142
5,-34.63876,-58.56324
2,-34.78756,-58.61481
2,-34.82951,-58.37186
2,-34.99528,-58.04862
2,-34.78457,-58.32976
2,-34.82983,-58.24309
2,-34.63357,-58.38891
2,-34.64130,-58.59778
2,-34.53777,-58.79484
1,-34.67207,-58.53934
1,-34.82040,-58.22840
1,-34.50438,-58.66707
1,-34.97480,-58.36860
1,-34.78354,-58.35240
1,-34.87681,-58.18563
1,-34.09640,-59.04069
1,-34.55196,-58.45162
2,-34.59900,-58.42042
2,-34.60640,-58.42125
2,-34.43628,-58.56278
5,-34.61473,-58.36868
5,-34.63895,-58.38389
5,-34.60533,-58.47234
2,-34.61275,-58.42373
2,-34.59801,-58.41378
2,-34.91811,-57.94725
2,-34.62451,-58.74524
2,-34.59806,-58.41351
2,-34.47420,-58.59750
2,-34.72147,-58.31679
2,-34.65437,-58.40312
2,-34.66962,-58.35456
2,-34.60241,-58.37962
2,-34.52798,-58.71810
2,-34.47100,-58.51392
2,-34.95092,-57.99316
2,-34.63117,-58.46323
2,-34.65407,-58.56297
2,-34.63798,-58.56559
2,-34.78399,-58.32267
2,-34.79022,-58.26289
2,-34.65214,-58.53236
2,-34.71570,-58.45254
2,-34.78218,-58.48614
2,-34.91708,-57.94668
2,-34.59377,-58.56784
2,-34.74731,-58.34887
2,-34.81599,-58.47032
2,-34.89486,-58.02498
2,-34.70253,-58.34025
2,-34.73882,-58.28223
2,-34.45074,-58.79743
2,-34.60220,-58.38946
5,-34.60231,-58.37672
2,-34.72063,-58.26232
5,-34.58567,-58.60548
2,-34.60121,-58.37868
1,-34.47546,-58.65734
4,-34.63907,-58.52049
2,-34.76513,-58.21515
1,-34.91374,-58.59036
1,-34.79964,-58.34155
1,-34.79125,-58.47933
1,-34.80233,-58.46487
2,-34.56364,-58.76583
2,-34.62410,-58.45011
1,-34.79825,-58.22457
1,-34.69974,-58.62409
1,-34.11469,-59.01158
1,-34.66353,-58.72685
1,-34.35844,-58.81187
1,-34.10295,-59.01932
1,-34.81350,-58.43342
1,-34.39726,-58.72469
1,-34.61360,-58.43669
5,-34.96675,-57.97970
2,-34.66197,-58.41596
2,-34.61627,-58.97330
2,-34.69142,-58.40032
2,-34.61544,-58.37459
2,-34.61713,-58.38299
2,-34.74923,-58.25245
2,-34.89656,-57.94448
4,-34.60246,-58.51288
2,-34.61692,-58.42276
2,-34.61185,-58.41816
4,-34.76104,-58.39765
2,-34.85359,-58.08321
4,-34.53754,-58.69497
4,-34.54346,-58.71235
4,-34.85529,-58.52574
2,-34.69623,-58.42435
2,-34.51086,-58.49028
5,-34.93197,-57.91392
5,-34.59080,-58.41346
2,-34.57909,-58.65592
2,-34.61300,-58.38478
2,-34.72446,-58.42742
2,-34.78334,-58.20864
2,-34.57185,-58.53187
2,-34.54625,-58.51572
2,-34.60834,-58.37444
2,-34.55024,-58.55517
2,-34.61475,-58.38313
2,-34.73570,-58.58430
2,-34.61382,-58.37608
2,-34.60898,-58.37955
2,-34.80720,-58.23538
2,-34.92057,-57.93906
4,-34.62083,-58.41638
2,-34.58401,-58.42269
2,-34.56610,-58.45199
2,-34.74939,-58.80568
2,-34.72061,-58.24687
2,-34.76082,-58.39939
5,-34.55821,-58.46162
2,-34.69692,-58.60217
2,-34.66175,-58.51648
2,-34.76091,-58.48301
2,-34.76443,-58.32366
2,-34.20783,-58.93552
2,-34.44099,-58.55679
2,-34.47278,-58.76281
1,-34.65400,-58.45688
1,-34.71424,-58.46040
2,-34.71512,-58.71716
2,-34.75592,-58.22406
2,-34.42147,-58.58286
2,-34.74995,-58.61916
2,-34.96765,-58.06730
2,-34.51164,-58.54943
2,-34.89819,-57.94164
2,-34.61320,-58.37753
5,-34.60987,-58.40068
2,-34.47274,-58.59732
2,-34.40529,-58.73347
2,-34.62195,-58.37542
2,-34.62196,-58.37259
2,-34.62649,-58.37689
2,-34.85926,-58.08324
2,-34.76682,-58.35738
2,-34.61195,-58.38745
2,-34.61347,-58.38643
2,-34.63263,-58.46978
2,-34.60953,-58.37384
2,-34.61052,-58.38749
2,-34.61720,-58.38584
2,-34.61195,-58.37341
4,-34.77487,-58.39795
4,-34.64914,-58.78975
2,-34.69180,-58.68770
2,-34.60246,-58.42093
4,-34.64840,-58.61736
2,-34.61073,-58.40063
2,-34.61584,-58.39470
2,-34.60612,-58.40718
2,-34.61675,-58.38248
2,-34.65333,-58.78857
2,-34.62461,-58.37396
2,-34.61862,-58.37581
2,-35.04043,-58.73842
2,-34.62605,-58.38437
2,-34.60361,-58.38116
2,-34.61884,-58.38768
2,-34.50247,-58.66671
2,-34.45405,-58.73227
2,-34.71823,-58.43702
2,-34.49685,-58.55170
2,-34.72540,-58.25098
2,-34.50276,-58.56091
2,-34.76446,-58.35924
2,-34.62819,-58.38334
2,-34.59236,-58.41437
2,-34.58313,-58.43709
2,-34.75251,-58.67661
2,-34.56829,-58.44816
2,-34.57509,-58.43512
2,-34.85600,-58.07769
2,-34.78801,-58.41955
2,-34.74093,-58.47867
2,-34.60079,-58.39158
2,-34.60510,-58.95350
2,-34.63631,-58.85687
2,-34.65264,-58.72431
2,-34.79120,-58.31120
2,-34.77654,-58.18884
2,-34.60246,-58.38104
2,-34.67932,-58.46814
2,-34.42942,-58.74397
2,-34.47619,-58.61556
2,-34.55345,-58.55701
2,-34.62217,-58.38330
2,-34.61765,-58.37985
2,-34.61863,-58.39911
2,-34.62008,-58.39173
2,-34.61721,-58.37307
5,-34.61340,-58.42474
2,-34.45107,-58.65688
2,-34.44925,-58.73014
2,-34.62067,-58.37720
2,-34.62201,-58.37848
2,-34.62007,-58.38886
2,-34.71954,-58.43014
2,-34.42412,-58.74568
2,-34.60950,-58.39560
2,-34.72092,-58.26117
2,-34.50325,-58.71537
2,-34.87461,-58.00600
2,-34.75970,-58.51382
2,-34.85018,-58.07537
2,-34.62067,-58.53523
2,-34.74070,-58.26752
2,-34.52404,-58.57672
2,-34.79482,-58.48054
2,-34.58010,-58.47561
2,-34.73789,-58.26146
2,-34.52826,-58.72568
2,-34.59744,-58.37439
2,-34.80999,-58.63315
2,-34.88717,-57.95418
2,-34.70766,-58.39053
2,-34.62900,-58.38955
2,-34.62156,-58.38005
2,-34.65108,-58.43966
2,-34.42806,-58.77887
5,-34.56265,-58.59843
2,-34.67302,-58.56129
2,-34.43668,-58.78199
2,-34.77146,-58.20982
2,-34.82443,-58.63144
2,-34.58352,-58.40283
2,-34.50141,-58.68027
2,-34.56296,-58.60687
2,-34.54464,-58.49677
2,-34.76942,-58.22320
2,-34.61963,-58.46825
2,-34.44402,-58.55947
2,-34.70758,-58.41836
2,-34.70031,-58.38190
2,-34.64768,-58.65787
2,-34.81092,-58.23960
2,-34.93087,-57.90302
4,-34.74572,-58.42593
4,-34.65615,-58.35024
4,-34.81120,-58.27449
2,-34.11675,-59.03329
2,-34.53985,-58.81032
2,-34.62514,-58.38070
2,-34.65785,-58.66429
2,-34.85090,-58.65582
2,-34.41774,-58.69845
2,-34.79821,-58.31583
2,-34.57673,-58.56463
2,-34.50718,-58.74978
2,-34.62499,-58.40696
2,-34.62123,-58.40268
2,-34.93066,-57.89511
2,-34.91546,-57.95500
2,-34.81831,-58.19568
2,-34.49363,-58.84436
2,-34.62870,-58.54880
2,-34.69462,-58.73063
2,-34.89402,-57.94488
2,-34.60323,-58.39579
2,-34.45807,-58.91380
2,-34.70760,-58.39928
2,-34.32742,-58.75966
2,-34.64927,-58.61813
2,-34.64829,-58.34694
2,-34.58023,-58.75488
2,-34.57853,-59.10638
2,-34.63051,-58.37179
2,-34.63127,-58.37041
2,-34.65316,-58.42121
2,-34.64821,-58.41619
2,-34.72567,-58.39593
2,-34.64918,-58.61832
2,-34.58340,-58.75062
2,-34.91625,-58.59384
1,-34.08170,-59.03808
1,-34.64457,-58.76298
1,-34.17667,-58.94240
1,-34.94131,-58.83867
1,-34.83691,-58.18713
1,-35.02374,-58.07683
1,-34.69139,-58.68574
2,-34.62402,-58.40482
2,-34.62085,-58.40753
2,-34.62729,-58.40266
2,-34.94679,-57.99395
2,-34.42965,-58.66067
2,-34.65344,-58.37853
2,-34.64122,-58.36912
2,-34.63024,-58.37440
2,-34.46311,-58.66070
4,-34.62924,-58.46409
4,-34.57349,-58.48755
2,-34.91637,-58.00313
2,-34.90961,-57.95221
4,-34.59547,-58.42834
4,-34.58744,-58.38967
4,-34.62405,-58.40511
2,-34.60464,-58.45843
2,-34.75806,-58.47314
2,-34.83141,-58.65693
2,-34.57927,-58.40839
2,-34.79326,-58.43150
2,-34.66757,-58.53104
1,-34.78153,-58.31386
1,-34.79791,-58.38881
2,-34.71691,-58.45453
2,-34.64058,-58.37291
2,-34.63443,-58.37021
2,-34.92456,-57.95936
2,-34.62802,-58.36662
2,-34.63515,-58.43560
2,-34.63411,-58.43611
2,-34.62487,-58.42430
2,-34.67821,-58.55863
2,-34.76049,-58.39774
2,-34.91901,-57.95509
2,-34.87368,-57.91177
2,-34.56927,-58.74278
2,-34.89847,-57.93881
2,-34.65864,-58.34661
2,-34.61053,-58.41067
1,-34.76121,-58.39570
1,-34.78473,-58.37720
1,-34.72946,-58.46696
1,-34.09300,-59.02928
1,-34.86225,-57.90159
1,-34.32784,-58.76073
1,-34.19625,-58.96336
1,-34.18718,-58.96995
1,-34.58518,-58.73055
2,-34.62508,-58.41476
2,-34.75173,-58.58474
2,-34.69655,-58.67297
2,-34.63709,-58.86522
2,-34.55518,-58.58504
2,-34.63232,-58.73913
2,-34.51620,-58.49556
2,-34.61601,-58.63420
2,-34.63557,-58.37526
2,-34.64620,-58.37314
2,-34.63403,-58.35935
2,-34.63769,-58.36286
2,-34.63644,-58.36969
2,-34.63395,-58.36045
2,-34.65139,-58.41634
4,-34.60253,-58.42522
2,-34.76392,-58.29671
2,-34.54346,-58.71360
2,-34.69265,-58.35144
2,-34.73478,-58.49885
2,-34.54074,-58.47422
2,-34.57513,-58.43407
2,-34.71329,-58.61246
4,-34.60290,-58.56446
4,-34.50876,-58.52176
4,-34.42343,-58.58185
2,-34.58328,-58.48605
2,-34.57994,-58.47586
2,-34.60679,-58.41866
2,-34.60054,-58.42066
2,-34.45730,-58.68190
2,-34.61456,-58.41718
2,-34.69880,-58.73364
2,-34.65086,-58.79390
2,-34.67527,-58.63153
2,-34.66868,-58.72486
2,-34.53008,-58.49604
2,-34.92980,-57.94326
2,-34.66153,-58.72651
2,-34.58562,-58.64864
1,-34.72346,-58.33759
2,-34.54427,-58.71266
1,-31.44262,-62.09231
1,-34.62289,-58.77563
2,-34.87317,-57.87155
2,-34.62051,-58.58368
2,-34.77878,-58.24124
2,-34.64266,-58.43029
2,-34.64000,-58.41598
2,-34.63375,-58.40592
2,-34.63801,-58.41113
2,-34.63068,-58.40676
2,-34.63626,-58.40059
2,-34.63308,-58.44502
2,-34.63150,-58.42578
2,-34.59995,-58.40541
2,-34.61930,-58.40620
2,-34.45768,-58.91373
2,-34.35850,-58.80940
2,-34.42006,-58.72797
2,-34.73170,-58.57337
2,-34.61161,-58.40576
2,-34.72079,-58.46143
2,-34.71312,-58.59288
2,-34.85867,-57.91006
2,-34.51373,-58.49021
2,-34.66018,-58.58508
2,-34.70029,-58.38138
5,-34.56206,-58.45680
2,-34.79328,-58.34719
2,-34.70782,-58.45874
2,-34.63346,-58.51332
2,-34.75516,-58.67695
2,-34.68471,-58.63598
2,-34.84511,-58.26425
2,-35.03340,-58.41596
2,-34.47404,-58.54292
1,-34.65126,-58.61996
2,-34.52122,-58.48494
1,-34.83829,-58.45129
1,-34.34701,-58.79451
1,-34.67805,-58.55946
1,-34.82854,-58.18790
1,-34.42954,-58.73312
1,-34.09860,-59.02396
1,-34.69074,-58.76397
1,-34.62600,-58.47106
1,-34.41992,-58.73969
1,-34.69702,-58.48199
4,-34.64016,-58.56103
4,-34.79706,-58.39454
2,-34.92298,-57.94933
4,-34.81955,-58.23011
5,-34.59738,-58.42332
4,-34.49075,-58.83919
4,-34.59478,-58.50477
2,-34.60426,-58.42704
2,-34.62481,-58.45169
2,-34.62605,-58.43587
2,-34.60379,-58.38160
5,-34.58601,-58.59360
2,-34.86761,-58.52790
2,-34.60447,-58.40785
2,-34.62450,-58.77744
2,-34.69040,-58.42057
2,-34.63122,-58.41604
2,-34.63115,-58.42299
2,-34.76215,-58.59711
2,-34.60606,-58.96415
2,-34.69745,-58.32565
2,-34.65939,-59.43424
2,-34.62232,-58.38704
2,-34.52851,-58.52017
2,-34.83252,-58.49670
2,-34.61228,-58.45573
2,-34.61847,-58.43023
2,-34.61692,-58.42895
2,-34.62326,-58.44388
2,-34.61971,-58.43886
2,-34.47768,-58.69243
2,-34.62500,-58.46600
1,-34.71308,-58.30834
2,-34.41726,-58.68323
2,-34.78310,-58.31719
2,-34.58153,-58.41287
2,-34.58941,-58.44493
2,-34.58967,-58.44641
2,-34.58230,-58.44596
